stringId_A	stringId_B	preferredName_A	preferredName_B	ncbiTaxonId	score	nscore	fscore	pscore	ascore	escore	dscore	tscore
9606.ENSP00000013807	9606.ENSP00000310520	ERCC1	ERCC4	9606	0.999	0	0	0	0.109	0.999	0.9	0.999
9606.ENSP00000013807	9606.ENSP00000364270	ERCC1	XPA	9606	0.999	0	0	0	0	0.931	0.54	0.999
9606.ENSP00000013807	9606.ENSP00000294008	ERCC1	SLX4	9606	0.999	0	0	0	0.086	0.899	0.5	0.997
9606.ENSP00000013807	9606.ENSP00000350708	ERCC1	RAD23B	9606	0.998	0	0	0	0	0	0.9	0.983
9606.ENSP00000013807	9606.ENSP00000307853	ERCC1	MUS81	9606	0.998	0	0	0	0.2	0.856	0.5	0.973
9606.ENSP00000013807	9606.ENSP00000498881	ERCC1	ERCC5	9606	0.997	0	0	0	0.062	0.271	0.9	0.973
9606.ENSP00000013807	9606.ENSP00000375809	ERCC1	ERCC2	9606	0.996	0	0	0	0.095	0	0.5	0.993
9606.ENSP00000013807	9606.ENSP00000285021	ERCC1	XPC	9606	0.994	0	0	0	0.049	0	0.9	0.944
9606.ENSP00000013807	9606.ENSP00000285398	ERCC1	ERCC3	9606	0.994	0	0	0	0.074	0	0.54	0.988
9606.ENSP00000013807	9606.ENSP00000251303	ERCC1	SLX1A	9606	0.994	0	0	0	0.107	0.499	0.5	0.979
9606.ENSP00000013807	9606.ENSP00000233146	ERCC1	MSH2	9606	0.992	0	0	0	0	0.607	0.9	0.816
9606.ENSP00000013807	9606.ENSP00000375978	ERCC1	XRCC5	9606	0.982	0	0	0	0.049	0	0.9	0.831
9606.ENSP00000013807	9606.ENSP00000265038	ERCC1	ERCC8	9606	0.977	0	0	0	0.049	0	0.9	0.785
9606.ENSP00000013807	9606.ENSP00000278616	ERCC1	ATM	9606	0.975	0	0	0	0	0	0.9	0.769
9606.ENSP00000013807	9606.ENSP00000351284	ERCC1	RAD52	9606	0.974	0	0	0	0	0.396	0.4	0.935
9606.ENSP00000013807	9606.ENSP00000234420	ERCC1	MSH6	9606	0.974	0	0	0	0.049	0.181	0.9	0.708
9606.ENSP00000013807	9606.ENSP00000352257	ERCC1	XRCC6	9606	0.972	0	0	0	0.06	0.088	0.9	0.72
9606.ENSP00000013807	9606.ENSP00000359300	ERCC1	CETN2	9606	0.971	0	0	0	0.067	0	0.9	0.721
9606.ENSP00000013807	9606.ENSP00000262887	ERCC1	XRCC1	9606	0.967	0	0	0	0.128	0	0.36	0.946
9606.ENSP00000013807	9606.ENSP00000484288	ERCC1	LIG4	9606	0.966	0	0	0	0	0	0.9	0.679
9606.ENSP00000013807	9606.ENSP00000421491	ERCC1	XRCC4	9606	0.962	0	0	0	0	0	0.9	0.635
9606.ENSP00000013807	9606.ENSP00000313420	ERCC1	PRKDC	9606	0.958	0	0	0	0.049	0	0.9	0.594
9606.ENSP00000013807	9606.ENSP00000491742	ERCC1	BIVM-ERCC5	9606	0.955	0	0	0	0.055	0.271	0	0.94
9606.ENSP00000013807	9606.ENSP00000472445	ERCC1	POLD1	9606	0.953	0	0	0	0.056	0.092	0.9	0.525
9606.ENSP00000013807	9606.ENSP00000287647	ERCC1	FANCD2	9606	0.951	0	0	0	0	0	0.54	0.899
9606.ENSP00000013807	9606.ENSP00000265081	ERCC1	MSH3	9606	0.95	0	0	0	0	0.181	0.72	0.799
9606.ENSP00000013807	9606.ENSP00000305480	ERCC1	FEN1	9606	0.946	0	0	0	0.055	0.138	0	0.939
9606.ENSP00000013807	9606.ENSP00000367527	ERCC1	DCLRE1C	9606	0.943	0	0	0	0	0	0.9	0.454
9606.ENSP00000013807	9606.ENSP00000349313	ERCC1	NHEJ1	9606	0.943	0	0	0	0.044	0	0.9	0.456
9606.ENSP00000013807	9606.ENSP00000398824	ERCC1	PHF21A	9606	0.938	0	0	0	0	0	0.9	0.407
9606.ENSP00000013807	9606.ENSP00000267430	ERCC1	FANCM	9606	0.933	0	0	0	0.109	0.569	0.5	0.692
9606.ENSP00000013807	9606.ENSP00000376952	ERCC1	EME1	9606	0.931	0	0	0	0	0	0.5	0.869
9606.ENSP00000013807	9606.ENSP00000418960	ERCC1	BRCA1	9606	0.93	0	0	0	0.055	0.439	0.54	0.747
9606.ENSP00000013807	9606.ENSP00000360682	ERCC1	PAXX	9606	0.926	0	0	0	0.106	0	0.9	0.247
9606.ENSP00000013807	9606.ENSP00000348089	ERCC1	ERCC6	9606	0.926	0	0	0	0	0	0	0.926
9606.ENSP00000013807	9606.ENSP00000300145	ERCC1	ATP23	9606	0.912	0	0	0	0.124	0	0.9	0.083
9606.ENSP00000013807	9606.ENSP00000493712	ERCC1	RAD51	9606	0.908	0	0	0	0	0	0.4	0.853
9606.ENSP00000013807	9606.ENSP00000383042	ERCC1	KDM1A	9606	0.907	0	0	0	0.045	0	0.9	0.108
9606.ENSP00000013807	9606.ENSP00000310842	ERCC1	FANCI	9606	0.907	0	0	0	0	0	0.54	0.808
9606.ENSP00000013807	9606.ENSP00000262241	ERCC1	RCOR1	9606	0.901	0	0	0	0.059	0	0.9	0
9606.ENSP00000013807	9606.ENSP00000382218	ERCC1	ZSWIM7	9606	0.9	0	0	0	0.042	0	0.9	0
9606.ENSP00000013807	9606.ENSP00000310008	ERCC1	SWSAP1	9606	0.9	0	0	0	0.049	0	0.9	0
9606.ENSP00000013807	9606.ENSP00000254719	ERCC1	RPA1	9606	0.898	0	0	0	0.092	0.362	0.5	0.69
9606.ENSP00000013807	9606.ENSP00000265963	ERCC1	GTF2H1	9606	0.894	0	0	0	0.087	0.292	0.5	0.711
9606.ENSP00000013807	9606.ENSP00000301764	ERCC1	DDB1	9606	0.893	0	0	0	0.049	0.079	0.5	0.785
9606.ENSP00000013807	9606.ENSP00000263274	ERCC1	LIG1	9606	0.891	0	0	0	0.057	0	0	0.889
9606.ENSP00000013807	9606.ENSP00000289081	ERCC1	FANCC	9606	0.886	0	0	0	0	0	0.5	0.782
9606.ENSP00000013807	9606.ENSP00000369497	ERCC1	BRCA2	9606	0.877	0	0	0	0	0	0.54	0.743
9606.ENSP00000013807	9606.ENSP00000231790	ERCC1	MLH1	9606	0.873	0	0	0	0.049	0.071	0.54	0.724
9606.ENSP00000013807	9606.ENSP00000355759	ERCC1	PARP1	9606	0.869	0	0	0	0.049	0	0.5	0.746
9606.ENSP00000013807	9606.ENSP00000367910	ERCC1	FANCG	9606	0.866	0	0	0	0.049	0.292	0.5	0.649
9606.ENSP00000013807	9606.ENSP00000274400	ERCC1	GTF2H2	9606	0.864	0	0	0	0.105	0	0.5	0.721
9606.ENSP00000013807	9606.ENSP00000451974	ERCC1	XRCC3	9606	0.86	0	0	0	0	0	0	0.86
9606.ENSP00000013807	9606.ENSP00000256996	ERCC1	DDB2	9606	0.859	0	0	0	0.107	0	0.5	0.71
9606.ENSP00000013807	9606.ENSP00000385021	ERCC1	FANCL	9606	0.858	0	0	0	0	0	0.5	0.729
9606.ENSP00000013807	9606.ENSP00000298139	ERCC1	WRN	9606	0.855	0	0	0	0	0	0.4	0.768
9606.ENSP00000013807	9606.ENSP00000355506	ERCC1	EXO1	9606	0.848	0	0	0	0.086	0.138	0.4	0.717
9606.ENSP00000013807	9606.ENSP00000335557	ERCC1	SLX4IP	9606	0.842	0	0	0	0	0.592	0	0.629
9606.ENSP00000013807	9606.ENSP00000373952	ERCC1	FANCA	9606	0.842	0	0	0	0.068	0	0.5	0.689
9606.ENSP00000013807	9606.ENSP00000265849	ERCC1	PMS2	9606	0.838	0	0	0	0	0.088	0.54	0.646
9606.ENSP00000013807	9606.ENSP00000371475	ERCC1	TP53BP1	9606	0.835	0	0	0	0.042	0.33	0.36	0.647
9606.ENSP00000013807	9606.ENSP00000476100	ERCC1	GTF2H5	9606	0.833	0	0	0	0.054	0.067	0.5	0.667
9606.ENSP00000013807	9606.ENSP00000465099	ERCC1	CD3EAP	9606	0.827	0	0	0	0.043	0	0	0.827
9606.ENSP00000013807	9606.ENSP00000466121	ERCC1	FAAP24	9606	0.826	0	0	0	0.049	0	0.5	0.664
9606.ENSP00000013807	9606.ENSP00000363017	ERCC1	RPA2	9606	0.817	0	0	0	0.081	0.322	0.5	0.483
9606.ENSP00000013807	9606.ENSP00000355185	ERCC1	DCLRE1A	9606	0.812	0	0	0	0	0	0.5	0.64
9606.ENSP00000013807	9606.ENSP00000406490	ERCC1	PMS1	9606	0.809	0	0	0	0.049	0.073	0.54	0.585
9606.ENSP00000013807	9606.ENSP00000330875	ERCC1	FANCF	9606	0.803	0	0	0	0.049	0	0.5	0.62
9606.ENSP00000074304	9606.ENSP00000298229	INPP4A	INPPL1	9606	0.962	0	0	0	0.06	0	0.9	0.631
9606.ENSP00000074304	9606.ENSP00000360154	INPP4A	OCRL	9606	0.957	0	0	0	0.058	0	0.9	0.584
9606.ENSP00000074304	9606.ENSP00000409667	INPP4A	SYNJ1	9606	0.953	0	0	0	0.085	0	0.9	0.532
9606.ENSP00000074304	9606.ENSP00000362115	INPP4A	INPP5B	9606	0.953	0	0	0	0.049	0	0.9	0.549
9606.ENSP00000074304	9606.ENSP00000361021	INPP4A	PTEN	9606	0.946	0	0	0	0	0	0.9	0.49
9606.ENSP00000074304	9606.ENSP00000222254	INPP4A	PIK3R2	9606	0.946	0	0	0	0.054	0	0.9	0.477
9606.ENSP00000074304	9606.ENSP00000264380	INPP4A	PIKFYVE	9606	0.943	0	0	0	0.074	0	0.9	0.438
9606.ENSP00000074304	9606.ENSP00000405338	INPP4A	INPP5D	9606	0.943	0	0	0	0.047	0	0.9	0.45
9606.ENSP00000074304	9606.ENSP00000360777	INPP4A	INPP5E	9606	0.943	0	0	0	0.067	0	0.9	0.447
9606.ENSP00000074304	9606.ENSP00000347792	INPP4A	SYNJ2	9606	0.942	0	0	0	0.049	0	0.9	0.442
9606.ENSP00000074304	9606.ENSP00000265970	INPP4A	PIK3C2A	9606	0.939	0	0	0	0.055	0	0.9	0.412
9606.ENSP00000074304	9606.ENSP00000262039	INPP4A	PIK3C3	9606	0.938	0	0	0	0.054	0	0.9	0.403
9606.ENSP00000074304	9606.ENSP00000414178	INPP4A	MTMR1	9606	0.938	0	0	0	0.201	0	0.9	0.292
9606.ENSP00000074304	9606.ENSP00000356155	INPP4A	PIK3C2B	9606	0.935	0	0	0	0.055	0	0.9	0.373
9606.ENSP00000074304	9606.ENSP00000371221	INPP4A	MTMR6	9606	0.935	0	0	0	0.067	0	0.9	0.368
9606.ENSP00000074304	9606.ENSP00000359423	INPP4A	MTM1	9606	0.935	0	0	0	0.06	0	0.9	0.368
9606.ENSP00000074304	9606.ENSP00000345752	INPP4A	MTMR2	9606	0.934	0	0	0	0	0	0.9	0.368
9606.ENSP00000074304	9606.ENSP00000230124	INPP4A	FIG4	9606	0.934	0	0	0	0.06	0	0.9	0.362
9606.ENSP00000074304	9606.ENSP00000445381	INPP4A	PIK3C2G	9606	0.932	0	0	0	0	0	0.9	0.354
9606.ENSP00000074304	9606.ENSP00000357583	INPP4A	INPP5A	9606	0.93	0	0	0	0.06	0	0.9	0.324
9606.ENSP00000074304	9606.ENSP00000376142	INPP4A	INPP1	9606	0.929	0	0	0	0.044	0	0.9	0.321
9606.ENSP00000074304	9606.ENSP00000325285	INPP4A	MTMR4	9606	0.917	0	0	0	0.139	0	0.9	0.115
9606.ENSP00000074304	9606.ENSP00000267615	INPP4A	ITPK1	9606	0.915	0	0	0	0.049	0	0.9	0.181
9606.ENSP00000074304	9606.ENSP00000428056	INPP4A	PIK3R1	9606	0.915	0	0	0	0.06	0	0.9	0.174
9606.ENSP00000074304	9606.ENSP00000269159	INPP4A	IMPA2	9606	0.914	0	0	0	0.067	0	0.9	0.161
9606.ENSP00000074304	9606.ENSP00000384651	INPP4A	MTMR3	9606	0.913	0	0	0	0.082	0	0.9	0.13
9606.ENSP00000074304	9606.ENSP00000296003	INPP4A	MTMR14	9606	0.913	0	0	0	0.06	0	0.9	0.158
9606.ENSP00000074304	9606.ENSP00000262741	INPP4A	PIK3R3	9606	0.913	0	0	0	0.042	0	0.9	0.166
9606.ENSP00000074304	9606.ENSP00000337746	INPP4A	ISYNA1	9606	0.912	0	0	0	0.049	0	0.9	0.151
9606.ENSP00000074304	9606.ENSP00000422793	INPP4A	INPP4B	9606	0.911	0	0	0.058	0	0	0.9	0.137
9606.ENSP00000074304	9606.ENSP00000408526	INPP4A	IMPA1	9606	0.911	0	0	0	0.074	0	0.9	0.115
9606.ENSP00000074304	9606.ENSP00000180173	INPP4A	MTMR7	9606	0.91	0	0	0	0.049	0	0.9	0.137
9606.ENSP00000074304	9606.ENSP00000363985	INPP4A	MTMR8	9606	0.905	0	0	0	0	0	0.9	0.089
9606.ENSP00000074304	9606.ENSP00000262644	INPP4A	IMPAD1	9606	0.901	0	0	0	0.054	0	0.9	0
9606.ENSP00000074304	9606.ENSP00000273047	INPP4A	RAB5A	9606	0.85	0	0	0	0.058	0	0	0.848
9606.ENSP00000205143	9606.ENSP00000498587	DLL3	NOTCH1	9606	0.998	0	0	0	0	0	0.9	0.987
9606.ENSP00000205143	9606.ENSP00000263388	DLL3	NOTCH3	9606	0.998	0	0	0	0	0	0.9	0.981
9606.ENSP00000205143	9606.ENSP00000256646	DLL3	NOTCH2	9606	0.998	0	0	0	0	0	0.9	0.988
9606.ENSP00000205143	9606.ENSP00000364163	DLL3	NOTCH4	9606	0.998	0	0	0	0.042	0	0.9	0.988
9606.ENSP00000205143	9606.ENSP00000355718	DLL3	DLL1	9606	0.94	0	0	0	0.042	0	0.9	0.428
9606.ENSP00000205143	9606.ENSP00000249749	DLL3	DLL4	9606	0.919	0	0	0	0	0	0.9	0.229
9606.ENSP00000205143	9606.ENSP00000480421	DLL3	SRRT	9606	0.867	0	0	0	0	0	0	0.867
9606.ENSP00000205143	9606.ENSP00000342392	DLL3	MESP2	9606	0.857	0	0	0	0	0.045	0	0.857
9606.ENSP00000205143	9606.ENSP00000222725	DLL3	LFNG	9606	0.848	0	0	0	0	0.073	0	0.843
9606.ENSP00000216037	9606.ENSP00000356919	XBP1	ATF6	9606	0.998	0	0	0	0.049	0.574	0.75	0.99
9606.ENSP00000216037	9606.ENSP00000401445	XBP1	ERN1	9606	0.997	0	0	0	0.074	0.079	0.9	0.975
9606.ENSP00000216037	9606.ENSP00000448665	XBP1	DDIT3	9606	0.988	0	0	0	0.074	0.071	0.9	0.885
9606.ENSP00000216037	9606.ENSP00000437955	XBP1	HIF1A	9606	0.988	0	0	0	0.049	0.292	0	0.984
9606.ENSP00000216037	9606.ENSP00000324173	XBP1	HSPA5	9606	0.98	0	0	0	0.228	0.345	0	0.964
9606.ENSP00000216037	9606.ENSP00000256497	XBP1	EDEM1	9606	0.976	0	0	0	0.088	0	0.75	0.906
9606.ENSP00000216037	9606.ENSP00000249356	XBP1	DNAJB9	9606	0.952	0	0	0	0.196	0	0.75	0.782
9606.ENSP00000216037	9606.ENSP00000473631	XBP1	DNAJC3	9606	0.951	0	0	0	0.132	0	0.75	0.792
9606.ENSP00000216037	9606.ENSP00000480150	XBP1	HYOU1	9606	0.938	0	0	0	0.128	0	0.75	0.739
9606.ENSP00000216037	9606.ENSP00000230354	XBP1	TBP	9606	0.938	0	0	0	0.063	0	0.9	0.395
9606.ENSP00000216037	9606.ENSP00000222254	XBP1	PIK3R2	9606	0.936	0	0	0	0	0	0	0.936
9606.ENSP00000216037	9606.ENSP00000336790	XBP1	ATF4	9606	0.917	0	0	0	0.221	0.098	0	0.892
9606.ENSP00000216037	9606.ENSP00000223641	XBP1	SEC61B	9606	0.915	0	0	0	0.204	0.8	0	0.51
9606.ENSP00000216037	9606.ENSP00000247219	XBP1	TBPL2	9606	0.914	0	0	0	0.063	0	0.9	0.156
9606.ENSP00000216037	9606.ENSP00000243253	XBP1	SEC61A1	9606	0.912	0	0	0	0.111	0.8	0	0.545
9606.ENSP00000216037	9606.ENSP00000237264	XBP1	TBPL1	9606	0.912	0	0	0	0.087	0	0.9	0.119
9606.ENSP00000216037	9606.ENSP00000307235	XBP1	EIF2AK3	9606	0.909	0	0	0	0.202	0	0	0.891
9606.ENSP00000216037	9606.ENSP00000364349	XBP1	ATF6B	9606	0.904	0	0	0	0	0.379	0	0.852
9606.ENSP00000216037	9606.ENSP00000385385	XBP1	PDIA6	9606	0.894	0	0	0	0.158	0	0.75	0.538
9606.ENSP00000216037	9606.ENSP00000226760	XBP1	WFS1	9606	0.891	0	0	0	0.044	0	0.75	0.58
9606.ENSP00000216037	9606.ENSP00000368880	XBP1	FOXO1	9606	0.89	0	0	0	0.042	0	0	0.89
9606.ENSP00000216037	9606.ENSP00000247461	XBP1	CANX	9606	0.89	0	0	0	0.064	0.345	0	0.835
9606.ENSP00000216037	9606.ENSP00000366395	XBP1	SYVN1	9606	0.889	0	0	0	0.104	0	0.75	0.544
9606.ENSP00000216037	9606.ENSP00000414398	XBP1	DNAJB11	9606	0.888	0	0	0	0.156	0	0.75	0.515
9606.ENSP00000216037	9606.ENSP00000346050	XBP1	RPS3A	9606	0.876	0	0	0	0.049	0.8	0	0.402
9606.ENSP00000216037	9606.ENSP00000299767	XBP1	HSP90B1	9606	0.872	0	0	0	0.227	0	0	0.842
9606.ENSP00000216037	9606.ENSP00000348849	XBP1	RPS26	9606	0.866	0	0	0	0	0.8	0	0.361
9606.ENSP00000216037	9606.ENSP00000358092	XBP1	PRDM1	9606	0.866	0	0	0	0.1	0	0	0.858
9606.ENSP00000216037	9606.ENSP00000256797	XBP1	ERN2	9606	0.865	0	0	0	0	0.079	0	0.859
9606.ENSP00000216037	9606.ENSP00000349860	XBP1	GFPT1	9606	0.862	0	0	0	0.098	0	0.75	0.439
9606.ENSP00000216037	9606.ENSP00000256383	XBP1	EIF2S1	9606	0.859	0	0	0	0	0	0	0.859
9606.ENSP00000216037	9606.ENSP00000300289	XBP1	PDIA3	9606	0.857	0	0	0	0.14	0	0	0.84
9606.ENSP00000216037	9606.ENSP00000420076	XBP1	SERP1	9606	0.856	0	0	0	0.157	0	0.75	0.375
9606.ENSP00000216037	9606.ENSP00000225430	XBP1	RPL19	9606	0.855	0	0	0	0.049	0.8	0	0.299
9606.ENSP00000216037	9606.ENSP00000451818	XBP1	SRP54	9606	0.853	0	0	0	0.153	0.8	0	0.203
9606.ENSP00000216037	9606.ENSP00000323313	XBP1	PDIA5	9606	0.848	0	0	0	0.095	0	0.75	0.384
9606.ENSP00000216037	9606.ENSP00000449328	XBP1	RPLP0	9606	0.846	0	0	0	0.122	0.8	0	0.196
9606.ENSP00000216037	9606.ENSP00000320866	XBP1	CALR	9606	0.844	0	0	0	0.139	0	0	0.827
9606.ENSP00000216037	9606.ENSP00000369757	XBP1	RPS6	9606	0.843	0	0	0	0.054	0.8	0	0.239
9606.ENSP00000216037	9606.ENSP00000233057	XBP1	EIF2AK2	9606	0.843	0	0	0	0.042	0	0	0.843
9606.ENSP00000216037	9606.ENSP00000388337	XBP1	SEC61G	9606	0.842	0	0	0	0.082	0.8	0	0.211
9606.ENSP00000216037	9606.ENSP00000426909	XBP1	RACK1	9606	0.837	0	0	0	0.044	0.8	0	0.22
9606.ENSP00000216037	9606.ENSP00000278572	XBP1	RPS3	9606	0.835	0	0	0	0.044	0.8	0	0.207
9606.ENSP00000216037	9606.ENSP00000270625	XBP1	RPS11	9606	0.832	0	0	0	0.11	0.8	0	0.136
9606.ENSP00000216037	9606.ENSP00000416429	XBP1	RPL32	9606	0.831	0	0	0	0	0.8	0	0.193
9606.ENSP00000216037	9606.ENSP00000244763	XBP1	SSR1	9606	0.828	0	0	0	0.153	0	0.75	0.253
9606.ENSP00000216037	9606.ENSP00000375730	XBP1	RPL13A	9606	0.825	0	0	0	0.048	0.8	0	0.155
9606.ENSP00000216037	9606.ENSP00000344352	XBP1	ATF3	9606	0.824	0	0	0	0.117	0.097	0	0.797
9606.ENSP00000216037	9606.ENSP00000470972	XBP1	RPS19	9606	0.824	0	0	0	0.106	0.8	0	0.097
9606.ENSP00000216037	9606.ENSP00000409555	XBP1	HERPUD1	9606	0.823	0	0	0	0.274	0	0	0.766
9606.ENSP00000216037	9606.ENSP00000359345	XBP1	RPL5	9606	0.821	0	0	0	0.048	0.8	0	0.135
9606.ENSP00000216037	9606.ENSP00000312066	XBP1	SRP68	9606	0.821	0	0	0	0.056	0.8	0	0.13
9606.ENSP00000216037	9606.ENSP00000389351	XBP1	RPSA	9606	0.82	0	0	0	0.103	0.8	0	0.079
9606.ENSP00000216037	9606.ENSP00000346088	XBP1	RPL22	9606	0.82	0	0	0	0.095	0.8	0	0.087
9606.ENSP00000216037	9606.ENSP00000429374	XBP1	RPS20	9606	0.819	0	0	0	0.042	0.8	0	0.133
9606.ENSP00000216037	9606.ENSP00000367806	XBP1	RPS16	9606	0.817	0	0	0	0.107	0.8	0	0.058
9606.ENSP00000216037	9606.ENSP00000362744	XBP1	RPS4X	9606	0.817	0	0	0	0.115	0.8	0	0.051
9606.ENSP00000216037	9606.ENSP00000305230	XBP1	SRP9	9606	0.816	0	0	0	0.049	0.8	0	0.114
9606.ENSP00000216037	9606.ENSP00000262139	XBP1	WIPI1	9606	0.814	0	0	0	0.044	0	0.75	0.286
9606.ENSP00000216037	9606.ENSP00000370343	XBP1	IRF4	9606	0.814	0	0	0	0.099	0	0	0.802
9606.ENSP00000216037	9606.ENSP00000346001	XBP1	RPL3	9606	0.814	0	0	0	0.111	0.8	0	0
9606.ENSP00000216037	9606.ENSP00000385958	XBP1	RPS14	9606	0.814	0	0	0	0.044	0.8	0	0.109
9606.ENSP00000216037	9606.ENSP00000472469	XBP1	RPS28	9606	0.813	0	0	0	0	0.8	0	0.108
9606.ENSP00000216037	9606.ENSP00000463784	XBP1	RPL26	9606	0.813	0	0	0	0.042	0.8	0	0.104
9606.ENSP00000216037	9606.ENSP00000464813	XBP1	RPL27	9606	0.813	0	0	0	0.077	0.8	0	0.069
9606.ENSP00000216037	9606.ENSP00000481646	XBP1	RPS10	9606	0.812	0	0	0	0.102	0.8	0	0
9606.ENSP00000216037	9606.ENSP00000311430	XBP1	RPL4	9606	0.812	0	0	0	0.101	0.8	0	0
9606.ENSP00000216037	9606.ENSP00000428085	XBP1	RPL30	9606	0.812	0	0	0	0.1	0.8	0	0
9606.ENSP00000216037	9606.ENSP00000492441	XBP1	RPS10-NUDT3	9606	0.812	0	0	0	0.102	0.8	0	0
9606.ENSP00000216037	9606.ENSP00000357283	XBP1	LMNA	9606	0.811	0	0	0	0.074	0	0.75	0.251
9606.ENSP00000216037	9606.ENSP00000424870	XBP1	SRP19	9606	0.811	0	0	0	0.067	0.8	0	0.069
9606.ENSP00000216037	9606.ENSP00000375632	XBP1	RPS9	9606	0.81	0	0	0	0.054	0.8	0	0.077
9606.ENSP00000216037	9606.ENSP00000386918	XBP1	KDELR3	9606	0.81	0	0	0	0.086	0	0.75	0.235
9606.ENSP00000216037	9606.ENSP00000403172	XBP1	RPL6	9606	0.809	0	0	0	0.087	0.8	0	0
9606.ENSP00000216037	9606.ENSP00000495672	XBP1	RPL35A	9606	0.809	0	0	0	0.087	0.8	0	0
9606.ENSP00000216037	9606.ENSP00000499044	XBP1	RPS27	9606	0.808	0	0	0	0.081	0.8	0	0
9606.ENSP00000216037	9606.ENSP00000496250	XBP1	RPL11	9606	0.807	0	0	0	0.044	0.8	0	0.073
9606.ENSP00000216037	9606.ENSP00000309334	XBP1	RPL15	9606	0.807	0	0	0	0.049	0.8	0	0.071
9606.ENSP00000216037	9606.ENSP00000267884	XBP1	SRP14	9606	0.807	0	0	0	0.044	0.8	0	0.072
9606.ENSP00000216037	9606.ENSP00000379506	XBP1	RPL14	9606	0.806	0	0	0	0.074	0.8	0	0
9606.ENSP00000216037	9606.ENSP00000272317	XBP1	RPS27A	9606	0.806	0	0	0	0.056	0.8	0	0.055
9606.ENSP00000216037	9606.ENSP00000418401	XBP1	SRPRB	9606	0.805	0	0	0	0.139	0	0.75	0.167
9606.ENSP00000216037	9606.ENSP00000447001	XBP1	RPL18	9606	0.805	0	0	0	0.044	0.8	0	0.064
9606.ENSP00000216037	9606.ENSP00000435777	XBP1	RPS13	9606	0.805	0	0	0	0.05	0.8	0	0.058
9606.ENSP00000216037	9606.ENSP00000414321	XBP1	RPS24	9606	0.804	0	0	0	0.044	0.8	0	0.06
9606.ENSP00000216037	9606.ENSP00000393241	XBP1	RPS18	9606	0.804	0	0	0	0.043	0.8	0	0.061
9606.ENSP00000216037	9606.ENSP00000355315	XBP1	RPL39	9606	0.804	0	0	0	0.044	0.8	0	0.058
9606.ENSP00000216037	9606.ENSP00000431822	XBP1	FAU	9606	0.804	0	0	0	0.063	0.8	0	0
9606.ENSP00000216037	9606.ENSP00000341885	XBP1	RPS2	9606	0.803	0	0	0	0.058	0.8	0	0
9606.ENSP00000216037	9606.ENSP00000389103	XBP1	RPL23A	9606	0.803	0	0	0	0.056	0.8	0	0
9606.ENSP00000216037	9606.ENSP00000452763	XBP1	RPL28	9606	0.803	0	0	0	0	0.8	0	0.056
9606.ENSP00000216037	9606.ENSP00000346012	XBP1	RPL36AL	9606	0.803	0	0	0	0.056	0.8	0	0
9606.ENSP00000216037	9606.ENSP00000494697	XBP1	RPL9	9606	0.802	0	0	0	0.054	0.8	0	0
9606.ENSP00000216037	9606.ENSP00000413436	XBP1	RPL10	9606	0.802	0	0	0	0	0.8	0	0.055
9606.ENSP00000216037	9606.ENSP00000472985	XBP1	RPS5	9606	0.802	0	0	0	0.053	0.8	0	0
9606.ENSP00000216037	9606.ENSP00000428223	XBP1	RPL26L1	9606	0.802	0	0	0	0	0.8	0	0.051
9606.ENSP00000216037	9606.ENSP00000466010	XBP1	RPS15	9606	0.802	0	0	0	0.042	0.8	0	0.053
9606.ENSP00000216037	9606.ENSP00000377640	XBP1	RPL24	9606	0.802	0	0	0	0.054	0.8	0	0
9606.ENSP00000216037	9606.ENSP00000428056	XBP1	PIK3R1	9606	0.802	0	0	0	0	0	0	0.802
9606.ENSP00000216037	9606.ENSP00000354739	XBP1	RPL12	9606	0.802	0	0	0	0.053	0.8	0	0
9606.ENSP00000216037	9606.ENSP00000361076	XBP1	RPL7A	9606	0.801	0	0	0	0.049	0.8	0	0
9606.ENSP00000216037	9606.ENSP00000378721	XBP1	SEC31A	9606	0.801	0	0	0	0.065	0	0.75	0.22
9606.ENSP00000216037	9606.ENSP00000262584	XBP1	RPL8	9606	0.801	0	0	0	0.048	0.8	0	0
9606.ENSP00000216037	9606.ENSP00000463842	XBP1	RPL17	9606	0.801	0	0	0	0.047	0.8	0	0
9606.ENSP00000216037	9606.ENSP00000435096	XBP1	RPS25	9606	0.801	0	0	0	0.048	0.8	0	0
9606.ENSP00000216037	9606.ENSP00000318646	XBP1	RPS15A	9606	0.801	0	0	0	0.047	0.8	0	0
9606.ENSP00000216037	9606.ENSP00000294189	XBP1	RPL29	9606	0.801	0	0	0	0.044	0.8	0	0.047
9606.ENSP00000216037	9606.ENSP00000464342	XBP1	RPL36	9606	0.8	0	0	0	0.045	0.8	0	0
9606.ENSP00000216037	9606.ENSP00000346015	XBP1	RPL27A	9606	0.8	0	0	0	0	0.8	0	0
9606.ENSP00000216037	9606.ENSP00000307889	XBP1	RPL13	9606	0.8	0	0	0	0.043	0.8	0	0
9606.ENSP00000216037	9606.ENSP00000345957	XBP1	RPS21	9606	0.8	0	0	0	0.042	0.8	0	0
9606.ENSP00000216037	9606.ENSP00000339795	XBP1	RPL7	9606	0.8	0	0	0	0.042	0.8	0	0
9606.ENSP00000216037	9606.ENSP00000454786	XBP1	H3BNC9_HUMAN	9606	0.8	0	0	0	0	0.8	0	0
9606.ENSP00000216037	9606.ENSP00000230050	XBP1	RPS12	9606	0.8	0	0	0	0	0.8	0	0
