stringId_A	stringId_B	preferredName_A	preferredName_B	ncbiTaxonId	score	nscore	fscore	pscore	ascore	escore	dscore	tscore
9606.ENSP00000013807	9606.ENSP00000310520	ERCC1	ERCC4	9606	0.999	0	0	0	0.109	0.999	0.9	0.999
9606.ENSP00000013807	9606.ENSP00000364270	ERCC1	XPA	9606	0.999	0	0	0	0	0.931	0.54	0.999
9606.ENSP00000013807	9606.ENSP00000294008	ERCC1	SLX4	9606	0.999	0	0	0	0.086	0.899	0.5	0.997
9606.ENSP00000013807	9606.ENSP00000350708	ERCC1	RAD23B	9606	0.998	0	0	0	0	0	0.9	0.983
9606.ENSP00000013807	9606.ENSP00000307853	ERCC1	MUS81	9606	0.998	0	0	0	0.2	0.856	0.5	0.973
9606.ENSP00000013807	9606.ENSP00000498881	ERCC1	ERCC5	9606	0.997	0	0	0	0.062	0.271	0.9	0.973
9606.ENSP00000013807	9606.ENSP00000375809	ERCC1	ERCC2	9606	0.996	0	0	0	0.095	0	0.5	0.993
9606.ENSP00000013807	9606.ENSP00000285021	ERCC1	XPC	9606	0.994	0	0	0	0.049	0	0.9	0.944
9606.ENSP00000013807	9606.ENSP00000285398	ERCC1	ERCC3	9606	0.994	0	0	0	0.074	0	0.54	0.988
9606.ENSP00000013807	9606.ENSP00000251303	ERCC1	SLX1A	9606	0.994	0	0	0	0.107	0.499	0.5	0.979
9606.ENSP00000013807	9606.ENSP00000233146	ERCC1	MSH2	9606	0.992	0	0	0	0	0.607	0.9	0.816
9606.ENSP00000013807	9606.ENSP00000375978	ERCC1	XRCC5	9606	0.982	0	0	0	0.049	0	0.9	0.831
9606.ENSP00000013807	9606.ENSP00000265038	ERCC1	ERCC8	9606	0.977	0	0	0	0.049	0	0.9	0.785
9606.ENSP00000013807	9606.ENSP00000278616	ERCC1	ATM	9606	0.975	0	0	0	0	0	0.9	0.769
9606.ENSP00000013807	9606.ENSP00000351284	ERCC1	RAD52	9606	0.974	0	0	0	0	0.396	0.4	0.935
9606.ENSP00000013807	9606.ENSP00000234420	ERCC1	MSH6	9606	0.974	0	0	0	0.049	0.181	0.9	0.708
9606.ENSP00000013807	9606.ENSP00000352257	ERCC1	XRCC6	9606	0.972	0	0	0	0.06	0.088	0.9	0.72
9606.ENSP00000013807	9606.ENSP00000359300	ERCC1	CETN2	9606	0.971	0	0	0	0.067	0	0.9	0.721
9606.ENSP00000013807	9606.ENSP00000262887	ERCC1	XRCC1	9606	0.967	0	0	0	0.128	0	0.36	0.946
9606.ENSP00000013807	9606.ENSP00000484288	ERCC1	LIG4	9606	0.966	0	0	0	0	0	0.9	0.679
9606.ENSP00000013807	9606.ENSP00000421491	ERCC1	XRCC4	9606	0.962	0	0	0	0	0	0.9	0.635
9606.ENSP00000013807	9606.ENSP00000313420	ERCC1	PRKDC	9606	0.958	0	0	0	0.049	0	0.9	0.594
9606.ENSP00000013807	9606.ENSP00000491742	ERCC1	BIVM-ERCC5	9606	0.955	0	0	0	0.055	0.271	0	0.94
9606.ENSP00000013807	9606.ENSP00000472445	ERCC1	POLD1	9606	0.953	0	0	0	0.056	0.092	0.9	0.525
9606.ENSP00000013807	9606.ENSP00000287647	ERCC1	FANCD2	9606	0.951	0	0	0	0	0	0.54	0.899
9606.ENSP00000013807	9606.ENSP00000265081	ERCC1	MSH3	9606	0.95	0	0	0	0	0.181	0.72	0.799
9606.ENSP00000013807	9606.ENSP00000305480	ERCC1	FEN1	9606	0.946	0	0	0	0.055	0.138	0	0.939
9606.ENSP00000013807	9606.ENSP00000367527	ERCC1	DCLRE1C	9606	0.943	0	0	0	0	0	0.9	0.454
9606.ENSP00000013807	9606.ENSP00000349313	ERCC1	NHEJ1	9606	0.943	0	0	0	0.044	0	0.9	0.456
9606.ENSP00000013807	9606.ENSP00000398824	ERCC1	PHF21A	9606	0.938	0	0	0	0	0	0.9	0.407
9606.ENSP00000013807	9606.ENSP00000267430	ERCC1	FANCM	9606	0.933	0	0	0	0.109	0.569	0.5	0.692
9606.ENSP00000013807	9606.ENSP00000376952	ERCC1	EME1	9606	0.931	0	0	0	0	0	0.5	0.869
9606.ENSP00000013807	9606.ENSP00000418960	ERCC1	BRCA1	9606	0.93	0	0	0	0.055	0.439	0.54	0.747
9606.ENSP00000013807	9606.ENSP00000360682	ERCC1	PAXX	9606	0.926	0	0	0	0.106	0	0.9	0.247
9606.ENSP00000013807	9606.ENSP00000348089	ERCC1	ERCC6	9606	0.926	0	0	0	0	0	0	0.926
9606.ENSP00000013807	9606.ENSP00000300145	ERCC1	ATP23	9606	0.912	0	0	0	0.124	0	0.9	0.083
9606.ENSP00000013807	9606.ENSP00000493712	ERCC1	RAD51	9606	0.908	0	0	0	0	0	0.4	0.853
9606.ENSP00000013807	9606.ENSP00000383042	ERCC1	KDM1A	9606	0.907	0	0	0	0.045	0	0.9	0.108
9606.ENSP00000013807	9606.ENSP00000310842	ERCC1	FANCI	9606	0.907	0	0	0	0	0	0.54	0.808
9606.ENSP00000013807	9606.ENSP00000262241	ERCC1	RCOR1	9606	0.901	0	0	0	0.059	0	0.9	0
9606.ENSP00000013807	9606.ENSP00000382218	ERCC1	ZSWIM7	9606	0.9	0	0	0	0.042	0	0.9	0
9606.ENSP00000013807	9606.ENSP00000310008	ERCC1	SWSAP1	9606	0.9	0	0	0	0.049	0	0.9	0
9606.ENSP00000074304	9606.ENSP00000298229	INPP4A	INPPL1	9606	0.962	0	0	0	0.06	0	0.9	0.631
9606.ENSP00000074304	9606.ENSP00000360154	INPP4A	OCRL	9606	0.957	0	0	0	0.058	0	0.9	0.584
9606.ENSP00000074304	9606.ENSP00000409667	INPP4A	SYNJ1	9606	0.953	0	0	0	0.085	0	0.9	0.532
9606.ENSP00000074304	9606.ENSP00000362115	INPP4A	INPP5B	9606	0.953	0	0	0	0.049	0	0.9	0.549
9606.ENSP00000074304	9606.ENSP00000361021	INPP4A	PTEN	9606	0.946	0	0	0	0	0	0.9	0.49
9606.ENSP00000074304	9606.ENSP00000222254	INPP4A	PIK3R2	9606	0.946	0	0	0	0.054	0	0.9	0.477
9606.ENSP00000074304	9606.ENSP00000264380	INPP4A	PIKFYVE	9606	0.943	0	0	0	0.074	0	0.9	0.438
9606.ENSP00000074304	9606.ENSP00000405338	INPP4A	INPP5D	9606	0.943	0	0	0	0.047	0	0.9	0.45
9606.ENSP00000074304	9606.ENSP00000360777	INPP4A	INPP5E	9606	0.943	0	0	0	0.067	0	0.9	0.447
9606.ENSP00000074304	9606.ENSP00000347792	INPP4A	SYNJ2	9606	0.942	0	0	0	0.049	0	0.9	0.442
9606.ENSP00000074304	9606.ENSP00000265970	INPP4A	PIK3C2A	9606	0.939	0	0	0	0.055	0	0.9	0.412
9606.ENSP00000074304	9606.ENSP00000262039	INPP4A	PIK3C3	9606	0.938	0	0	0	0.054	0	0.9	0.403
9606.ENSP00000074304	9606.ENSP00000414178	INPP4A	MTMR1	9606	0.938	0	0	0	0.201	0	0.9	0.292
9606.ENSP00000074304	9606.ENSP00000356155	INPP4A	PIK3C2B	9606	0.935	0	0	0	0.055	0	0.9	0.373
9606.ENSP00000074304	9606.ENSP00000371221	INPP4A	MTMR6	9606	0.935	0	0	0	0.067	0	0.9	0.368
9606.ENSP00000074304	9606.ENSP00000359423	INPP4A	MTM1	9606	0.935	0	0	0	0.06	0	0.9	0.368
9606.ENSP00000074304	9606.ENSP00000345752	INPP4A	MTMR2	9606	0.934	0	0	0	0	0	0.9	0.368
9606.ENSP00000074304	9606.ENSP00000230124	INPP4A	FIG4	9606	0.934	0	0	0	0.06	0	0.9	0.362
9606.ENSP00000074304	9606.ENSP00000445381	INPP4A	PIK3C2G	9606	0.932	0	0	0	0	0	0.9	0.354
9606.ENSP00000074304	9606.ENSP00000357583	INPP4A	INPP5A	9606	0.93	0	0	0	0.06	0	0.9	0.324
9606.ENSP00000074304	9606.ENSP00000376142	INPP4A	INPP1	9606	0.929	0	0	0	0.044	0	0.9	0.321
9606.ENSP00000074304	9606.ENSP00000325285	INPP4A	MTMR4	9606	0.917	0	0	0	0.139	0	0.9	0.115
9606.ENSP00000074304	9606.ENSP00000267615	INPP4A	ITPK1	9606	0.915	0	0	0	0.049	0	0.9	0.181
9606.ENSP00000074304	9606.ENSP00000428056	INPP4A	PIK3R1	9606	0.915	0	0	0	0.06	0	0.9	0.174
9606.ENSP00000074304	9606.ENSP00000269159	INPP4A	IMPA2	9606	0.914	0	0	0	0.067	0	0.9	0.161
9606.ENSP00000074304	9606.ENSP00000384651	INPP4A	MTMR3	9606	0.913	0	0	0	0.082	0	0.9	0.13
9606.ENSP00000074304	9606.ENSP00000296003	INPP4A	MTMR14	9606	0.913	0	0	0	0.06	0	0.9	0.158
9606.ENSP00000074304	9606.ENSP00000262741	INPP4A	PIK3R3	9606	0.913	0	0	0	0.042	0	0.9	0.166
9606.ENSP00000074304	9606.ENSP00000337746	INPP4A	ISYNA1	9606	0.912	0	0	0	0.049	0	0.9	0.151
9606.ENSP00000074304	9606.ENSP00000422793	INPP4A	INPP4B	9606	0.911	0	0	0.058	0	0	0.9	0.137
9606.ENSP00000074304	9606.ENSP00000408526	INPP4A	IMPA1	9606	0.911	0	0	0	0.074	0	0.9	0.115
9606.ENSP00000074304	9606.ENSP00000180173	INPP4A	MTMR7	9606	0.91	0	0	0	0.049	0	0.9	0.137
9606.ENSP00000074304	9606.ENSP00000363985	INPP4A	MTMR8	9606	0.905	0	0	0	0	0	0.9	0.089
9606.ENSP00000074304	9606.ENSP00000262644	INPP4A	IMPAD1	9606	0.901	0	0	0	0.054	0	0.9	0
9606.ENSP00000205143	9606.ENSP00000498587	DLL3	NOTCH1	9606	0.998	0	0	0	0	0	0.9	0.987
9606.ENSP00000205143	9606.ENSP00000263388	DLL3	NOTCH3	9606	0.998	0	0	0	0	0	0.9	0.981
9606.ENSP00000205143	9606.ENSP00000256646	DLL3	NOTCH2	9606	0.998	0	0	0	0	0	0.9	0.988
9606.ENSP00000205143	9606.ENSP00000364163	DLL3	NOTCH4	9606	0.998	0	0	0	0.042	0	0.9	0.988
9606.ENSP00000205143	9606.ENSP00000355718	DLL3	DLL1	9606	0.94	0	0	0	0.042	0	0.9	0.428
9606.ENSP00000205143	9606.ENSP00000249749	DLL3	DLL4	9606	0.919	0	0	0	0	0	0.9	0.229
9606.ENSP00000216037	9606.ENSP00000356919	XBP1	ATF6	9606	0.998	0	0	0	0.049	0.574	0.75	0.99
9606.ENSP00000216037	9606.ENSP00000401445	XBP1	ERN1	9606	0.997	0	0	0	0.074	0.079	0.9	0.975
9606.ENSP00000216037	9606.ENSP00000448665	XBP1	DDIT3	9606	0.988	0	0	0	0.074	0.071	0.9	0.885
9606.ENSP00000216037	9606.ENSP00000437955	XBP1	HIF1A	9606	0.988	0	0	0	0.049	0.292	0	0.984
9606.ENSP00000216037	9606.ENSP00000324173	XBP1	HSPA5	9606	0.98	0	0	0	0.228	0.345	0	0.964
9606.ENSP00000216037	9606.ENSP00000256497	XBP1	EDEM1	9606	0.976	0	0	0	0.088	0	0.75	0.906
9606.ENSP00000216037	9606.ENSP00000249356	XBP1	DNAJB9	9606	0.952	0	0	0	0.196	0	0.75	0.782
9606.ENSP00000216037	9606.ENSP00000473631	XBP1	DNAJC3	9606	0.951	0	0	0	0.132	0	0.75	0.792
9606.ENSP00000216037	9606.ENSP00000480150	XBP1	HYOU1	9606	0.938	0	0	0	0.128	0	0.75	0.739
9606.ENSP00000216037	9606.ENSP00000230354	XBP1	TBP	9606	0.938	0	0	0	0.063	0	0.9	0.395
9606.ENSP00000216037	9606.ENSP00000222254	XBP1	PIK3R2	9606	0.936	0	0	0	0	0	0	0.936
9606.ENSP00000216037	9606.ENSP00000336790	XBP1	ATF4	9606	0.917	0	0	0	0.221	0.098	0	0.892
9606.ENSP00000216037	9606.ENSP00000223641	XBP1	SEC61B	9606	0.915	0	0	0	0.204	0.8	0	0.51
9606.ENSP00000216037	9606.ENSP00000247219	XBP1	TBPL2	9606	0.914	0	0	0	0.063	0	0.9	0.156
9606.ENSP00000216037	9606.ENSP00000243253	XBP1	SEC61A1	9606	0.912	0	0	0	0.111	0.8	0	0.545
9606.ENSP00000216037	9606.ENSP00000237264	XBP1	TBPL1	9606	0.912	0	0	0	0.087	0	0.9	0.119
9606.ENSP00000216037	9606.ENSP00000307235	XBP1	EIF2AK3	9606	0.909	0	0	0	0.202	0	0	0.891
9606.ENSP00000216037	9606.ENSP00000364349	XBP1	ATF6B	9606	0.904	0	0	0	0	0.379	0	0.852
9606.ENSP00000216181	9606.ENSP00000446955	MYH9	MYL6	9606	0.998	0	0	0	0.545	0.89	0.9	0.737
9606.ENSP00000216181	9606.ENSP00000463559	MYH9	MYL12B	9606	0.998	0	0	0	0.684	0.813	0.9	0.809
9606.ENSP00000216181	9606.ENSP00000357704	MYH9	S100A4	9606	0.997	0	0	0	0.063	0.984	0	0.824
9606.ENSP00000216181	9606.ENSP00000494750	MYH9	ACTB	9606	0.991	0	0	0	0.42	0.68	0.9	0.602
9606.ENSP00000216181	9606.ENSP00000279022	MYH9	MYL9	9606	0.99	0	0	0	0.16	0.766	0.9	0.549
9606.ENSP00000216181	9606.ENSP00000464359	MYH9	MYL12A	9606	0.985	0	0	0	0.139	0.707	0.9	0.494
9606.ENSP00000216181	9606.ENSP00000353590	MYH9	MYH10	9606	0.985	0	0	0.051	0.056	0.666	0.9	0.592
9606.ENSP00000216181	9606.ENSP00000458162	MYH9	ACTG1	9606	0.978	0	0	0	0.177	0.337	0.9	0.645
9606.ENSP00000216181	9606.ENSP00000450385	MYH9	MYL6B	9606	0.974	0	0	0	0.059	0.668	0.9	0.289
9606.ENSP00000216181	9606.ENSP00000228841	MYH9	MYL2	9606	0.964	0	0	0	0.14	0.272	0.9	0.502
9606.ENSP00000216181	9606.ENSP00000352071	MYH9	CD163	9606	0.955	0	0	0	0.053	0.086	0.9	0.543
9606.ENSP00000216181	9606.ENSP00000224784	MYH9	ACTA2	9606	0.953	0	0	0	0.115	0.368	0.9	0.265
9606.ENSP00000216181	9606.ENSP00000307280	MYH9	MYL1	9606	0.947	0	0	0	0.583	0.471	0.72	0.256
9606.ENSP00000216181	9606.ENSP00000386857	MYH9	ACTG2	9606	0.944	0	0	0	0.124	0.238	0.9	0.266
9606.ENSP00000216181	9606.ENSP00000353408	MYH9	MSN	9606	0.941	0	0	0	0.336	0.177	0.8	0.527
9606.ENSP00000216181	9606.ENSP00000379616	MYH9	MYH11	9606	0.937	0	0	0.051	0.06	0	0.9	0.383
9606.ENSP00000216181	9606.ENSP00000493594	MYH9	MYH14	9606	0.932	0	0	0.056	0.058	0.263	0.9	0.127
9606.ENSP00000216181	9606.ENSP00000252699	MYH9	ACTN4	9606	0.926	0	0	0	0.466	0.205	0	0.84
9606.ENSP00000216181	9606.ENSP00000380367	MYH9	MYH2	9606	0.915	0	0	0.095	0	0.098	0.9	0.085
9606.ENSP00000216181	9606.ENSP00000226207	MYH9	MYH1	9606	0.914	0	0	0.095	0	0.098	0.9	0.073
9606.ENSP00000216181	9606.ENSP00000384330	MYH9	MYH8	9606	0.914	0	0	0.095	0	0.098	0.9	0.074
9606.ENSP00000216181	9606.ENSP00000404570	MYH9	MYH13	9606	0.914	0	0	0.097	0	0.096	0.9	0.073
9606.ENSP00000216181	9606.ENSP00000338934	MYH9	EZR	9606	0.914	0	0	0	0.127	0.057	0.8	0.542
9606.ENSP00000216181	9606.ENSP00000347507	MYH9	MYH7	9606	0.913	0	0	0.091	0	0.098	0.9	0.066
9606.ENSP00000216181	9606.ENSP00000386041	MYH9	MYH6	9606	0.913	0	0	0.093	0	0.098	0.9	0.068
9606.ENSP00000216797	9606.ENSP00000231487	NFKBIA	SKP1	9606	0.999	0	0	0	0.06	0.965	0.9	0.83
9606.ENSP00000216797	9606.ENSP00000483825	NFKBIA	IKBKG	9606	0.999	0	0	0	0.111	0.928	0.9	0.936
9606.ENSP00000216797	9606.ENSP00000312988	NFKBIA	NFKBIB	9606	0.999	0	0	0.128	0.061	0.832	0.9	0.984
9606.ENSP00000216797	9606.ENSP00000295025	NFKBIA	REL	9606	0.999	0	0.002	0	0.113	0.908	0.5	0.999
9606.ENSP00000216797	9606.ENSP00000359206	NFKBIA	BTRC	9606	0.999	0	0	0	0	0.995	0.9	0.984
9606.ENSP00000216797	9606.ENSP00000359424	NFKBIA	CHUK	9606	0.999	0	0	0	0	0.994	0.9	0.972
9606.ENSP00000216797	9606.ENSP00000430684	NFKBIA	IKBKB	9606	0.999	0	0	0	0.042	0.994	0.9	0.995
9606.ENSP00000216797	9606.ENSP00000226574	NFKBIA	NFKB1	9606	0.999	0	0	0	0.242	0.997	0.9	0.986
9606.ENSP00000216797	9606.ENSP00000326804	NFKBIA	CUL1	9606	0.999	0	0	0	0.042	0.968	0.9	0.804
9606.ENSP00000216797	9606.ENSP00000384273	NFKBIA	RELA	9606	0.999	0	0.003	0	0.147	0.999	0.9	0.999
9606.ENSP00000216797	9606.ENSP00000358983	NFKBIA	NFKB2	9606	0.995	0	0	0.108	0.174	0.856	0.9	0.64
9606.ENSP00000216797	9606.ENSP00000221452	NFKBIA	RELB	9606	0.995	0	0.001	0	0.181	0.861	0	0.963
9606.ENSP00000216797	9606.ENSP00000381717	NFKBIA	UBE2D2	9606	0.994	0	0	0	0	0.929	0.9	0.307
9606.ENSP00000216797	9606.ENSP00000265094	NFKBIA	FBXW11	9606	0.989	0	0	0	0	0.877	0.9	0.222
9606.ENSP00000216797	9606.ENSP00000275015	NFKBIA	NFKBIE	9606	0.987	0	0	0.134	0.211	0.183	0.9	0.814
9606.ENSP00000216797	9606.ENSP00000216225	NFKBIA	RBX1	9606	0.987	0	0	0	0.101	0.81	0.9	0.371
9606.ENSP00000216797	9606.ENSP00000272317	NFKBIA	RPS27A	9606	0.986	0	0	0	0.048	0.969	0.5	0.167
9606.ENSP00000216797	9606.ENSP00000403701	NFKBIA	ARRB2	9606	0.986	0	0	0	0.117	0.52	0	0.97
9606.ENSP00000216797	9606.ENSP00000398698	NFKBIA	TNF	9606	0.967	0	0	0	0.338	0.292	0	0.937
9606.ENSP00000216797	9606.ENSP00000433623	NFKBIA	TRAF6	9606	0.966	0	0	0	0.063	0.045	0.5	0.933
9606.ENSP00000216797	9606.ENSP00000366488	NFKBIA	PRKACG	9606	0.965	0	0	0	0.063	0.045	0.9	0.664
9606.ENSP00000216797	9606.ENSP00000309591	NFKBIA	PRKACA	9606	0.965	0	0	0	0.063	0.045	0.9	0.664
9606.ENSP00000216797	9606.ENSP00000359719	NFKBIA	PRKACB	9606	0.965	0	0	0	0.063	0.045	0.9	0.664
9606.ENSP00000216797	9606.ENSP00000365042	NFKBIA	CSNK2B	9606	0.964	0	0	0	0.043	0.62	0.9	0.138
9606.ENSP00000216797	9606.ENSP00000363019	NFKBIA	UBE2D1	9606	0.964	0	0	0	0.05	0.495	0.9	0.351
9606.ENSP00000216797	9606.ENSP00000441543	NFKBIA	UBC	9606	0.963	0	0	0	0.102	0.906	0.5	0.227
9606.ENSP00000216797	9606.ENSP00000478771	NFKBIA	UBB	9606	0.957	0	0	0	0.067	0.906	0.5	0.139
9606.ENSP00000216797	9606.ENSP00000388107	NFKBIA	UBA52	9606	0.952	0	0	0	0.056	0.903	0.5	0.085
9606.ENSP00000216797	9606.ENSP00000263341	NFKBIA	IL1B	9606	0.945	0	0	0	0.283	0	0	0.927
9606.ENSP00000216797	9606.ENSP00000409581	NFKBIA	ARRB1	9606	0.936	0	0	0	0.108	0.632	0	0.822
9606.ENSP00000216797	9606.ENSP00000217244	NFKBIA	CSNK2A1	9606	0.929	0	0	0	0	0.096	0.9	0.286
9606.ENSP00000216797	9606.ENSP00000262506	NFKBIA	CSNK2A2	9606	0.927	0	0	0	0	0.096	0.9	0.263
9606.ENSP00000216797	9606.ENSP00000385675	NFKBIA	IL6	9606	0.927	0	0	0	0.175	0	0	0.915
9606.ENSP00000216797	9606.ENSP00000250495	NFKBIA	NEDD8	9606	0.926	0	0	0	0.043	0.812	0	0.622
9606.ENSP00000216797	9606.ENSP00000218348	NFKBIA	USP11	9606	0.922	0	0	0	0.042	0	0.9	0.257
9606.ENSP00000216797	9606.ENSP00000358997	NFKBIA	IRAK1	9606	0.922	0	0	0	0.089	0.211	0.5	0.81
9606.ENSP00000216797	9606.ENSP00000340989	NFKBIA	SFN	9606	0.918	0	0	0	0.055	0.905	0	0.159
9606.ENSP00000216797	9606.ENSP00000354394	NFKBIA	STAT1	9606	0.917	0	0	0	0.115	0.294	0	0.877
9606.ENSP00000216797	9606.ENSP00000269305	NFKBIA	TP53	9606	0.915	0	0	0	0.051	0.623	0	0.781
9606.ENSP00000216797	9606.ENSP00000329967	NFKBIA	TBK1	9606	0.91	0	0	0	0.048	0.537	0	0.812
9606.ENSP00000216797	9606.ENSP00000222402	NFKBIA	UBE2D4	9606	0.908	0	0	0	0	0.08	0.9	0.083
9606.ENSP00000216797	9606.ENSP00000360266	NFKBIA	JUN	9606	0.908	0	0	0	0.235	0.292	0	0.844
9606.ENSP00000216797	9606.ENSP00000473553	NFKBIA	CSNK2A3	9606	0.907	0	0	0	0	0.096	0.9	0.056
9606.ENSP00000216797	9606.ENSP00000164227	NFKBIA	BCL3	9606	0.904	0	0	0.186	0.257	0	0.72	0.5
9606.ENSP00000216797	9606.ENSP00000498321	NFKBIA	MYD88	9606	0.903	0	0	0	0.124	0.078	0.5	0.788
9606.ENSP00000216797	9606.ENSP00000307833	NFKBIA	FBXO22	9606	0.901	0	0	0	0	0	0.9	0.055
9606.ENSP00000217086	9606.ENSP00000229307	SALL4	NANOG	9606	0.999	0	0	0	0.242	0.702	0.8	0.997
9606.ENSP00000217086	9606.ENSP00000259915	SALL4	POU5F1	9606	0.998	0	0	0	0.261	0.613	0.9	0.955
9606.ENSP00000217086	9606.ENSP00000323588	SALL4	SOX2	9606	0.983	0	0	0	0.145	0.141	0.8	0.901
9606.ENSP00000217086	9606.ENSP00000362592	SALL4	RBBP4	9606	0.972	0	0	0	0.06	0.926	0.5	0.292
9606.ENSP00000217086	9606.ENSP00000251020	SALL4	SALL1	9606	0.939	0	0	0	0.086	0.615	0.75	0.39
9606.ENSP00000217086	9606.ENSP00000370270	SALL4	ESRRB	9606	0.923	0	0	0	0	0.095	0	0.919
9606.ENSP00000217086	9606.ENSP00000276594	SALL4	PRDM14	9606	0.908	0	0	0	0.084	0.067	0.8	0.529
9606.ENSP00000217086	9606.ENSP00000363314	SALL4	LIN28A	9606	0.905	0	0	0	0.351	0	0.5	0.732
9606.ENSP00000217086	9606.ENSP00000368253	SALL4	NR0B1	9606	0.904	0	0	0	0.073	0.154	0	0.887
9606.ENSP00000218089	9606.ENSP00000354720	STAG2	SMC3	9606	0.999	0	0	0	0.392	0.979	0.9	0.999
9606.ENSP00000218089	9606.ENSP00000297338	STAG2	RAD21	9606	0.999	0	0	0	0.419	0.999	0.9	0.999
9606.ENSP00000218089	9606.ENSP00000303427	STAG2	PDS5A	9606	0.999	0	0	0	0.414	0.895	0.5	0.977
9606.ENSP00000218089	9606.ENSP00000323421	STAG2	SMC1A	9606	0.999	0	0	0	0.574	0.945	0.9	0.996
9606.ENSP00000218089	9606.ENSP00000298767	STAG2	WAPL	9606	0.997	0	0	0	0.163	0.893	0.5	0.958
9606.ENSP00000218089	9606.ENSP00000350036	STAG2	SMC1B	9606	0.997	0	0	0	0.316	0.842	0.9	0.823
9606.ENSP00000218089	9606.ENSP00000313851	STAG2	PDS5B	9606	0.996	0	0	0	0.504	0.857	0.5	0.9
9606.ENSP00000218089	9606.ENSP00000372689	STAG2	STAG1	9606	0.996	0	0	0.053	0.403	0.792	0.9	0.781
9606.ENSP00000218089	9606.ENSP00000482546	STAG2	REC8	9606	0.993	0	0	0	0.141	0.569	0.8	0.926
9606.ENSP00000218089	9606.ENSP00000257934	STAG2	ESPL1	9606	0.987	0	0	0	0	0.094	0.9	0.87
9606.ENSP00000218089	9606.ENSP00000494538	STAG2	CTCF	9606	0.983	0	0	0	0.185	0.602	0	0.952
9606.ENSP00000218089	9606.ENSP00000282516	STAG2	NIPBL	9606	0.982	0	0	0	0.407	0.664	0.5	0.845
9606.ENSP00000218089	9606.ENSP00000350447	STAG2	SGO2	9606	0.981	0	0	0	0.067	0	0.9	0.816
9606.ENSP00000218089	9606.ENSP00000386414	STAG2	RAD21L1	9606	0.978	0	0	0	0.193	0.573	0.72	0.802
9606.ENSP00000218089	9606.ENSP00000275517	STAG2	CDCA5	9606	0.977	0	0	0	0	0.87	0.5	0.679
9606.ENSP00000218089	9606.ENSP00000477973	STAG2	STAG3	9606	0.958	0	0	0.073	0	0	0.9	0.592
9606.ENSP00000218089	9606.ENSP00000263753	STAG2	SGO1	9606	0.951	0	0	0	0	0.626	0	0.874
9606.ENSP00000219315	9606.ENSP00000384273	SETD6	RELA	9606	0.984	0	0	0	0	0.96	0.4	0.399
9606.ENSP00000219476	9606.ENSP00000475727	TSC2	TBC1D7	9606	0.999	0	0	0	0	0.997	0.8	0.998
9606.ENSP00000219476	9606.ENSP00000298552	TSC2	TSC1	9606	0.999	0	0	0	0.154	0.997	0.9	0.999
9606.ENSP00000219476	9606.ENSP00000262187	TSC2	RHEB	9606	0.999	0	0	0	0.047	0.934	0.9	0.996
9606.ENSP00000219476	9606.ENSP00000307305	TSC2	DDIT4	9606	0.991	0	0	0	0	0	0.9	0.915
9606.ENSP00000219476	9606.ENSP00000324806	TSC2	GSK3B	9606	0.99	0	0	0	0.056	0.512	0.9	0.818
9606.ENSP00000219476	9606.ENSP00000354558	TSC2	MTOR	9606	0.99	0	0	0	0.149	0.458	0.5	0.961
9606.ENSP00000219476	9606.ENSP00000451828	TSC2	AKT1	9606	0.99	0	0	0	0.125	0.314	0.9	0.856
9606.ENSP00000219476	9606.ENSP00000435412	TSC2	RPS6KA1	9606	0.988	0	0	0	0.05	0.522	0.9	0.776
9606.ENSP00000219476	9606.ENSP00000460380	TSC2	USP6	9606	0.984	0	0	0	0.061	0	0	0.984
9606.ENSP00000219476	9606.ENSP00000497594	TSC2	UBE3A	9606	0.981	0	0	0	0.049	0.51	0.9	0.642
9606.ENSP00000219476	9606.ENSP00000346148	TSC2	PRKAA1	9606	0.978	0	0	0	0.06	0.631	0.9	0.456
9606.ENSP00000219476	9606.ENSP00000375892	TSC2	AKT2	9606	0.969	0	0	0	0.108	0.072	0.9	0.676
9606.ENSP00000219476	9606.ENSP00000500582	TSC2	AKT3	9606	0.968	0	0	0	0	0.072	0.9	0.685
9606.ENSP00000219476	9606.ENSP00000307272	TSC2	RPTOR	9606	0.966	0	0	0	0.253	0	0.5	0.917
9606.ENSP00000219476	9606.ENSP00000361930	TSC2	YWHAB	9606	0.962	0	0	0	0.054	0.854	0.5	0.525
9606.ENSP00000219476	9606.ENSP00000441369	TSC2	PRKAB1	9606	0.96	0	0	0	0.155	0.073	0.9	0.556
9606.ENSP00000219476	9606.ENSP00000368884	TSC2	RPS6KA3	9606	0.96	0	0	0	0.049	0.066	0.9	0.611
9606.ENSP00000219476	9606.ENSP00000263025	TSC2	MAPK3	9606	0.96	0	0	0	0.146	0	0.9	0.576
9606.ENSP00000219476	9606.ENSP00000422435	TSC2	RPS6KA2	9606	0.96	0	0	0	0.042	0.066	0.9	0.608
9606.ENSP00000219476	9606.ENSP00000379287	TSC2	YWHAZ	9606	0.952	0	0	0	0.049	0.841	0.5	0.448
9606.ENSP00000219476	9606.ENSP00000225577	TSC2	RPS6KB1	9606	0.952	0	0	0	0.055	0.189	0	0.943
9606.ENSP00000219476	9606.ENSP00000215832	TSC2	MAPK1	9606	0.952	0	0	0	0.06	0.292	0.9	0.377
